Day	Label	Bag
D16	CrenatedSphere	F2
D32	CrenatedSphere	CE50
D26	CrenatedSphere	F2
D30	CrenatedSphere	E1
D26	CrenatedSphere	CE49
D18	CrenatedSphere	B2
D32	CrenatedSphere	E1
D37	CrenatedSphere	CE50
D23	CrenatedSphere	CE49
D16	CrenatedSphere	E1
D49	CrenatedSphere	D3
D14	CrenatedSphere	CE47
D32	CrenatedSphere	E1
D42	CrenatedSphere	CE49
D28	CrenatedSphere	E1
D14	CrenatedSphere	CE52
D18	CrenatedSphere	E1
D26	CrenatedSphere	CE47
D21	CrenatedSphere	E1
D29	CrenatedSphere	F2
D5	CrenatedSphere	CE49
D42	CrenatedSphere	CE52
D49	CrenatedSphere	D3
D49	CrenatedSphere	D3
D36	CrenatedSphere	CE49
D42	CrenatedSphere	CE49
D42	CrenatedSphere	CE50
D42	CrenatedSphere	H3
D23	CrenatedSphere	CE50
D29	CrenatedSphere	CE49
D29	CrenatedSphere	F2
D42	CrenatedSphere	E1
D30	CrenatedSphere	CE50
D42	CrenatedSphere	CE52
D16	CrenatedSphere	F2
D14	CrenatedSphere	CE50
D37	CrenatedSphere	B2
D30	CrenatedSphere	E1
D42	CrenatedSphere	H3
D30	CrenatedSphere	E1
D16	CrenatedSphere	CE50
D42	CrenatedSphere	H3
D23	CrenatedSphere	B2
D39	CrenatedSphere	CE50
D14	CrenatedSphere	CE52
D28	CrenatedSphere	CE50
D39	CrenatedSphere	E1
D42	CrenatedSphere	CE52
D49	CrenatedSphere	D3
D16	CrenatedSphere	B2
D14	CrenatedSphere	CE47
D42	CrenatedSphere	CE50
D18	CrenatedSphere	E1
D14	CrenatedSphere	CE47
D2	CrenatedSphere	A1
D2	CrenatedSphere	CE49
D32	CrenatedSphere	B2
D23	CrenatedSphere	CE49
D42	CrenatedSphere	A1
D28	CrenatedSphere	F2
D42	CrenatedSphere	CE50
D28	CrenatedSphere	E1
D49	CrenatedSphere	D3
D42	CrenatedSphere	CE50
D42	CrenatedSphere	H3
D42	CrenatedSphere	F2
D32	CrenatedSphere	E1
D9	CrenatedSphere	CE50
D23	CrenatedSphere	F2
D30	CrenatedSphere	CE50
D28	CrenatedSphere	E1
D42	CrenatedSphere	E1
D28	CrenatedSphere	E1
D28	CrenatedSphere	CE47
D49	CrenatedSphere	D3
D9	CrenatedSphere	CE50
D28	CrenatedSphere	CE47
D32	CrenatedSphere	B2
D36	CrenatedSphere	CE47
D39	CrenatedSphere	E1
D42	CrenatedSphere	H3
D32	CrenatedSphere	E1
D28	CrenatedSphere	E1
D37	CrenatedSphere	B2
D42	CrenatedSphere	H3
D42	CrenatedSphere	CE50
D23	CrenatedSphere	CE47
D28	CrenatedSphere	B2
D26	CrenatedSphere	CE49
D18	CrenatedSphere	B2
D26	CrenatedSphere	CE49
D21	CrenatedSphere	CE50
D29	CrenatedSphere	CE47
D42	CrenatedSphere	H3
D42	CrenatedSphere	CE52
D42	CrenatedSphere	CE49
D42	CrenatedSphere	H3
D5	CrenatedSphere	CE47
D37	CrenatedSphere	E1
D26	CrenatedSphere	F2
D14	CrenatedSphere	A1
D42	CrenatedSphere	CE50
D9	CrenatedSphere	CE50
D36	CrenatedSphere	F2
D37	CrenatedSphere	B2
D28	CrenatedSphere	CE49
D37	CrenatedSphere	CE50
D23	CrenatedSphere	E1
D30	CrenatedSphere	B2
D42	CrenatedSphere	H3
D29	CrenatedSphere	F2
D37	CrenatedSphere	E1
D42	CrenatedSphere	H3
D49	CrenatedSphere	D3
D30	CrenatedSphere	B2
D23	CrenatedSphere	CE47
D42	CrenatedSphere	A1
D29	CrenatedSphere	CE49
D32	CrenatedSphere	B2
D39	CrenatedSphere	E1
D16	CrenatedSphere	CE47
D5	CrenatedSphere	F2
D42	CrenatedSphere	CE52
D39	CrenatedSphere	B2
D36	CrenatedSphere	CE47
D28	CrenatedSphere	CE47
D5	CrenatedSphere	CE49
D29	CrenatedSphere	CE47
D29	CrenatedSphere	F2
D28	CrenatedSphere	E1
D36	CrenatedSphere	F2
D23	CrenatedSphere	CE47
D36	CrenatedSphere	F2
D42	CrenatedSphere	CE49
D37	CrenatedSphere	B2
D28	CrenatedSphere	F2
D37	CrenatedSphere	B2
D14	CrenatedSphere	A1
D42	CrenatedSphere	CE47
D42	CrenatedSphere	CE47
D14	CrenatedSphere	CE52
D49	CrenatedSphere	D3
D37	CrenatedSphere	CE50
D14	CrenatedSphere	E1
D26	CrenatedSphere	CE49
D23	CrenatedSphere	CE49
D42	CrenatedSphere	CE52
D23	CrenatedSphere	CE50
D42	CrenatedSphere	CE50
D42	CrenatedSphere	A1
D42	CrenatedSphere	CE47
D9	CrenatedSphere	E1
D16	CrenatedSphere	CE47
D42	CrenatedSphere	B2
D23	CrenatedSphere	CE49
D37	CrenatedSphere	B2
D32	CrenatedSphere	E1
D42	CrenatedSphere	E1
D42	CrenatedSphere	E1
D39	CrenatedSphere	E1
D42	CrenatedSphere	CE52
D28	CrenatedSphere	CE47
D28	CrenatedSphere	E1
D23	CrenatedSphere	CE49
D2	CrenatedSphere	CE52
D49	CrenatedSphere	D3
D23	CrenatedSphere	CE47
D42	CrenatedSphere	H3
D28	CrenatedSphere	B2
D16	CrenatedSphere	B2
D42	CrenatedSphere	H3
D42	CrenatedSphere	F2
D11	CrenatedSphere	B2
D28	CrenatedSphere	CE50
D32	CrenatedSphere	E1
D36	CrenatedSphere	CE47
D32	CrenatedSphere	B2
D32	CrenatedSphere	B2
D23	CrenatedSphere	CE49
D37	CrenatedSphere	E1
D29	CrenatedSphere	F2
D28	CrenatedSphere	CE47
D28	CrenatedSphere	CE49
D42	CrenatedSphere	CE52
D49	CrenatedSphere	D3
D14	CrenatedSphere	CE49
D30	CrenatedSphere	E1
D11	CrenatedSphere	B2
D42	CrenatedSphere	CE52
D23	CrenatedSphere	CE47
D37	CrenatedSphere	B2
D49	CrenatedSphere	D3
D42	CrenatedSphere	CE47
D23	CrenatedSphere	CE50
D23	CrenatedSphere	CE50
D37	CrenatedSphere	E1
D28	CrenatedSphere	E1
D49	CrenatedSphere	D3
D30	CrenatedSphere	B2
D9	CrenatedSphere	F2
D32	CrenatedSphere	CE50
D37	CrenatedSphere	CE50
D16	CrenatedSphere	E1
D42	CrenatedSphere	B2
D42	CrenatedSphere	H3
D36	CrenatedSphere	CE49
D23	CrenatedSphere	CE47
D29	CrenatedSphere	CE47
D28	CrenatedSphere	CE50
D26	CrenatedSphere	CE49
D36	CrenatedSphere	CE49
D42	CrenatedSphere	B2
D2	CrenatedSphere	F2
D37	CrenatedSphere	B2
D14	CrenatedSphere	CE52
D42	CrenatedSphere	B2
D39	CrenatedSphere	CE50
D29	CrenatedSphere	F2
D42	CrenatedSphere	H3
D42	CrenatedSphere	CE50
D18	CrenatedSphere	E1
D37	CrenatedSphere	E1
D32	CrenatedSphere	CE50
D42	CrenatedSphere	CE47
D28	CrenatedSphere	CE49
D28	CrenatedSphere	F2
D29	CrenatedSphere	CE47
D42	CrenatedSphere	F2
D28	CrenatedSphere	CE47
D32	CrenatedSphere	E1
D29	CrenatedSphere	CE47
D11	CrenatedSphere	E1
D42	CrenatedSphere	B2
D36	CrenatedSphere	F2
D5	CrenatedSphere	CE49
D28	CrenatedSphere	CE47
D21	CrenatedSphere	B2
D29	CrenatedSphere	F2
D39	CrenatedSphere	B2
D30	CrenatedSphere	B2
D32	CrenatedSphere	E1
D16	CrenatedSphere	F2
D39	CrenatedSphere	E1
D42	CrenatedSphere	CE50
D49	CrenatedSphere	D3
D42	CrenatedSphere	CE47
D49	CrenatedSphere	D3
D11	CrenatedSphere	B2
D16	CrenatedSphere	B2
D30	CrenatedSphere	E1
D23	CrenatedSphere	CE50
D37	CrenatedSphere	E1
D49	CrenatedSphere	D3
D23	CrenatedSphere	CE47
D32	CrenatedSphere	CE50
D14	CrenatedSphere	B2
D29	CrenatedSphere	CE47
D29	CrenatedSphere	CE49
D5	CrenatedSphere	CE49
D9	CrenatedSphere	CE49
D29	CrenatedSphere	CE49
D36	CrenatedSphere	CE49
D42	CrenatedSphere	CE47
D42	CrenatedSphere	F2
D26	CrenatedSphere	CE47
D21	CrenatedSphere	E1
D42	CrenatedSphere	CE52
D28	CrenatedSphere	CE49
D9	CrenatedSphere	CE47
D42	CrenatedSphere	B2
D42	CrenatedSphere	CE49
D26	CrenatedSphere	F2
D32	CrenatedSphere	B2
D28	CrenatedSphere	E1
D39	CrenatedSphere	CE50
D9	CrenatedSphere	F2
D49	CrenatedSphere	D3
D14	CrenatedSphere	CE47
D39	CrenatedSphere	E1
D18	CrenatedSphere	CE50
D42	CrenatedSphere	H3
D42	CrenatedSphere	E1
D9	CrenatedSphere	CE47
D42	CrenatedSphere	CE47
D32	CrenatedSphere	E1
D42	CrenatedSphere	CE52
D42	CrenatedSphere	E1
D14	CrenatedSphere	CE52
D5	CrenatedSphere	CE47
D14	CrenatedSphere	CE50
D23	CrenatedSphere	CE47
D30	CrenatedSphere	E1
D36	CrenatedSphere	CE47
D30	CrenatedSphere	E1
D42	CrenatedSphere	H3
D14	CrenatedSphere	CE47
D30	CrenatedSphere	E1
D28	CrenatedSphere	E1
D29	CrenatedSphere	CE49
D18	CrenatedSphere	CE50
D21	CrenatedSphere	E1
D18	CrenatedSphere	E1
D42	CrenatedSphere	H3
D32	CrenatedSphere	E1
D16	CrenatedSphere	CE49
D32	CrenatedSphere	B2
D42	CrenatedSphere	H3
D26	CrenatedSphere	CE49
D30	CrenatedSphere	B2
D5	CrenatedSphere	CE47
D49	CrenatedSphere	D3
D42	CrenatedSphere	A1
D42	CrenatedSphere	CE47
D36	CrenatedSphere	F2
D32	CrenatedSphere	E1
D28	CrenatedSphere	F2
D16	CrenatedSphere	B2
D28	CrenatedSphere	CE47
D16	CrenatedSphere	E1
D37	CrenatedSphere	E1
D49	CrenatedSphere	D3
D18	CrenatedSphere	CE50
D28	CrenatedSphere	B2
D42	CrenatedSphere	B2
D9	CrenatedSphere	CE49
D36	CrenatedSphere	CE47
D37	CrenatedSphere	E1
D28	CrenatedSphere	CE49
D37	CrenatedSphere	B2
D42	CrenatedSphere	H3
D28	CrenatedSphere	CE49
D39	CrenatedSphere	B2
D49	CrenatedSphere	D3
D23	CrenatedSphere	CE50
D18	CrenatedSphere	E1
D2	CrenatedSphere	CE52
D49	CrenatedSphere	D3
D21	CrenatedSphere	E1
D42	CrenatedSphere	F2
D29	CrenatedSphere	F2
D32	CrenatedSphere	E1
D16	CrenatedSphere	E1
D11	CrenatedSphere	E1
D28	CrenatedSphere	CE49
D28	CrenatedSphere	CE47
D14	CrenatedSphere	E1
D14	CrenatedSphere	F2
D21	CrenatedSphere	E1
D32	CrenatedSphere	E1
D28	CrenatedSphere	F2
D37	CrenatedSphere	E1
D2	CrenatedSphere	A1
D28	CrenatedSphere	E1
D42	CrenatedSphere	B2
D30	CrenatedSphere	B2
D42	CrenatedSphere	CE52
D28	CrenatedSphere	CE49
D23	CrenatedSphere	CE50
D11	CrenatedSphere	E1
D37	CrenatedSphere	B2
D9	CrenatedSphere	E1
D42	CrenatedSphere	H3
D37	CrenatedSphere	E1
D28	CrenatedSphere	CE49
D26	CrenatedSphere	CE49
D30	CrenatedSphere	B2
D37	CrenatedSphere	E1
D16	CrenatedSphere	CE47
D39	CrenatedSphere	B2
D14	CrenatedSphere	F2
D14	CrenatedSphere	CE52
D42	CrenatedSphere	CE49
D42	CrenatedSphere	E1
D30	CrenatedSphere	CE50
D39	CrenatedSphere	B2
D32	CrenatedSphere	E1
D28	CrenatedSphere	CE47
D28	CrenatedSphere	B2
D32	CrenatedSphere	E1
D21	CrenatedSphere	E1
D42	CrenatedSphere	E1
D30	CrenatedSphere	B2
D16	CrenatedSphere	CE49
D28	CrenatedSphere	CE47
D26	CrenatedSphere	CE47
D23	CrenatedSphere	F2
D37	CrenatedSphere	E1
D9	CrenatedSphere	B2
D30	CrenatedSphere	B2
D28	CrenatedSphere	F2
D26	CrenatedSphere	CE49
D14	CrenatedSphere	E1
D5	CrenatedSphere	F2
D23	CrenatedSphere	CE47
D36	CrenatedSphere	CE49
D28	CrenatedSphere	CE49
D21	CrenatedSphere	CE50
D2	CrenatedSphere	CE49
D42	CrenatedSphere	CE50
D14	CrenatedSphere	CE52
D23	CrenatedSphere	CE49
D14	CrenatedSphere	E1
D42	CrenatedSphere	CE52
D30	CrenatedSphere	E1
D42	CrenatedSphere	E1
D42	CrenatedSphere	H3
D16	CrenatedSphere	CE47
D42	CrenatedSphere	CE47
D36	CrenatedSphere	CE49
D42	CrenatedSphere	H3
D11	CrenatedSphere	B2
D37	CrenatedSphere	CE50
D32	CrenatedSphere	CE50
D32	CrenatedSphere	B2
D23	CrenatedSphere	E1
D9	CrenatedSphere	E1
D42	CrenatedSphere	CE49
D42	CrenatedSphere	CE49
D23	CrenatedSphere	CE49
D42	CrenatedSphere	CE49
D32	CrenatedSphere	B2
D42	CrenatedSphere	CE47
D16	CrenatedSphere	CE49
D28	CrenatedSphere	E1
D37	CrenatedSphere	CE50
D42	CrenatedSphere	F2
D30	CrenatedSphere	B2
D23	CrenatedSphere	CE47
D49	CrenatedSphere	D3
D42	CrenatedSphere	CE50
D16	CrenatedSphere	B2
D28	CrenatedSphere	CE49
D26	CrenatedSphere	CE47
D42	CrenatedSphere	H3
D30	CrenatedSphere	B2
D28	CrenatedSphere	F2
D9	CrenatedSphere	E1
D32	CrenatedSphere	B2
D28	CrenatedSphere	F2
D39	CrenatedSphere	B2
D42	CrenatedSphere	CE52
D39	CrenatedSphere	B2
D29	CrenatedSphere	F2
D39	CrenatedSphere	E1
D39	CrenatedSphere	CE50
D42	CrenatedSphere	CE49
D42	CrenatedSphere	CE47
D42	CrenatedSphere	H3
D42	CrenatedSphere	F2
D9	CrenatedSphere	E1
D23	CrenatedSphere	B2
D29	CrenatedSphere	F2
D23	CrenatedSphere	CE47
D42	CrenatedSphere	CE47
D14	CrenatedSphere	CE50
D23	CrenatedSphere	B2
D16	CrenatedSphere	E1
D42	CrenatedSphere	H3
D29	CrenatedSphere	CE47
D14	CrenatedSphere	B2
D30	CrenatedSphere	E1
D49	CrenatedSphere	D3
D42	CrenatedSphere	CE52
D16	CrenatedSphere	F2
D42	CrenatedSphere	CE49
D28	CrenatedSphere	E1
D28	CrenatedSphere	CE50
D42	CrenatedSphere	CE52
D42	CrenatedSphere	CE49
D30	CrenatedSphere	B2
D16	CrenatedSphere	CE47
D14	CrenatedSphere	CE52
D29	CrenatedSphere	F2
D42	CrenatedSphere	F2
D23	CrenatedSphere	F2
D42	CrenatedSphere	H3
D36	CrenatedSphere	CE49
D39	CrenatedSphere	CE50
D5	CrenatedSphere	CE49
D30	CrenatedSphere	B2
D36	CrenatedSphere	CE49
D49	CrenatedSphere	D3
D11	CrenatedSphere	B2
D42	CrenatedSphere	B2
D14	CrenatedSpheroid	A1
D9	CrenatedSpheroid	CE47
D49	CrenatedSpheroid	D3
D37	CrenatedSpheroid	B2
D14	CrenatedSpheroid	CE47
D9	CrenatedSpheroid	CE49
D49	CrenatedSpheroid	D3
D28	CrenatedSpheroid	E1
D14	CrenatedSpheroid	E1
D9	CrenatedSpheroid	F2
D26	CrenatedSpheroid	CE49
D49	CrenatedSpheroid	D3
D5	CrenatedSpheroid	CE47
D42	CrenatedSpheroid	A1
D29	CrenatedSpheroid	F2
D32	CrenatedSpheroid	E1
D14	CrenatedSpheroid	CE52
D42	CrenatedSpheroid	A1
D9	CrenatedSpheroid	CE50
D30	CrenatedSpheroid	CE50
D21	CrenatedSpheroid	CE50
D14	CrenatedSpheroid	F2
D14	CrenatedSpheroid	CE49
D16	CrenatedSpheroid	CE49
D42	CrenatedSpheroid	CE52
D5	CrenatedSpheroid	F2
D42	CrenatedSpheroid	CE47
D11	CrenatedSpheroid	B2
D42	CrenatedSpheroid	CE52
D42	CrenatedSpheroid	H3
D21	CrenatedSpheroid	CE50
D26	CrenatedSpheroid	F2
D23	CrenatedSpheroid	CE50
D2	CrenatedSpheroid	CE49
D30	CrenatedSpheroid	CE50
D28	CrenatedSpheroid	CE50
D49	CrenatedSpheroid	D3
D36	CrenatedSpheroid	CE49
D11	CrenatedSpheroid	CE50
D2	CrenatedSpheroid	A1
D39	CrenatedSpheroid	E1
D30	CrenatedSpheroid	B2
D37	CrenatedSpheroid	CE50
D42	CrenatedSpheroid	CE52
D14	CrenatedSpheroid	A1
D42	CrenatedSpheroid	B2
D2	CrenatedSpheroid	CE47
D23	CrenatedSpheroid	CE47
D37	CrenatedSpheroid	B2
D49	CrenatedSpheroid	D3
D30	CrenatedSpheroid	E1
D39	CrenatedSpheroid	B2
D42	CrenatedSpheroid	CE49
D5	CrenatedSpheroid	F2
D16	CrenatedSpheroid	F2
D32	CrenatedSpheroid	E1
D28	CrenatedSpheroid	B2
D23	CrenatedSpheroid	CE50
D28	CrenatedSpheroid	CE49
D42	CrenatedSpheroid	A1
D21	CrenatedSpheroid	E1
D14	CrenatedSpheroid	CE47
D32	CrenatedSpheroid	CE50
D14	CrenatedSpheroid	CE50
D14	CrenatedSpheroid	B2
D30	CrenatedSpheroid	E1
D26	CrenatedSpheroid	F2
D23	CrenatedSpheroid	F2
D42	CrenatedSpheroid	H3
D37	CrenatedSpheroid	E1
D9	CrenatedSpheroid	B2
D42	CrenatedSpheroid	CE52
D28	CrenatedSpheroid	CE49
D16	CrenatedSpheroid	CE47
D11	CrenatedSpheroid	CE50
D36	CrenatedSpheroid	F2
D30	CrenatedSpheroid	CE50
D39	CrenatedSpheroid	B2
D37	CrenatedSpheroid	B2
D29	CrenatedSpheroid	CE49
D37	CrenatedSpheroid	B2
D37	CrenatedSpheroid	B2
D21	CrenatedSpheroid	CE50
D11	CrenatedSpheroid	E1
D5	CrenatedSpheroid	F2
D30	CrenatedSpheroid	E1
D16	CrenatedSpheroid	B2
D23	CrenatedSpheroid	CE50
D21	CrenatedSpheroid	B2
D37	CrenatedSpheroid	CE50
D39	CrenatedSpheroid	B2
D9	CrenatedSpheroid	CE49
D11	CrenatedSpheroid	E1
D42	CrenatedSpheroid	CE47
D36	CrenatedSpheroid	CE47
D42	CrenatedSpheroid	A1
D18	CrenatedSpheroid	CE50
D42	CrenatedSpheroid	CE47
D28	CrenatedSpheroid	B2
D26	CrenatedSpheroid	F2
D49	CrenatedSpheroid	D3
D5	CrenatedSpheroid	F2
D11	CrenatedSpheroid	B2
D2	CrenatedSpheroid	CE47
D28	CrenatedSpheroid	CE50
D11	CrenatedSpheroid	E1
D11	CrenatedSpheroid	CE50
D11	CrenatedSpheroid	E1
D29	CrenatedSpheroid	CE47
D42	CrenatedSpheroid	CE49
D2	CrenatedSpheroid	A1
D28	CrenatedSpheroid	CE47
D2	CrenatedSpheroid	CE47
D14	CrenatedSpheroid	CE49
D42	CrenatedSpheroid	A1
D23	CrenatedSpheroid	B2
D14	CrenatedSpheroid	CE49
D42	CrenatedSpheroid	H3
D23	CrenatedSpheroid	CE47
D30	CrenatedSpheroid	B2
D42	CrenatedSpheroid	B2
D42	CrenatedSpheroid	CE50
D36	CrenatedSpheroid	CE49
D2	CrenatedSpheroid	CE52
D28	CrenatedSpheroid	E1
D42	CrenatedSpheroid	A1
D2	CrenatedSpheroid	A1
D28	CrenatedSpheroid	CE47
D18	CrenatedSpheroid	CE50
D28	CrenatedSpheroid	CE50
D18	CrenatedSpheroid	CE50
D14	CrenatedSpheroid	CE52
D30	CrenatedSpheroid	CE50
D16	CrenatedSpheroid	CE49
D9	CrenatedSpheroid	B2
D14	CrenatedSpheroid	F2
D42	CrenatedSpheroid	A1
D42	CrenatedSpheroid	CE52
D14	CrenatedSpheroid	A1
D30	CrenatedSpheroid	E1
D18	CrenatedSpheroid	E1
D37	CrenatedSpheroid	B2
D2	CrenatedSpheroid	A1
D39	CrenatedSpheroid	CE50
D42	CrenatedSpheroid	A1
D42	CrenatedSpheroid	F2
D5	CrenatedSpheroid	F2
D42	CrenatedSpheroid	H3
D39	CrenatedSpheroid	E1
D42	CrenatedSpheroid	CE52
D42	CrenatedSpheroid	F2
D36	CrenatedSpheroid	CE49
D9	CrenatedSpheroid	CE49
D21	CrenatedSpheroid	E1
D2	CrenatedSpheroid	CE52
D16	CrenatedSpheroid	CE50
D42	CrenatedSpheroid	A1
D16	CrenatedSpheroid	CE47
D26	CrenatedSpheroid	F2
D5	CrenatedSpheroid	CE49
D42	CrenatedSpheroid	B2
D42	CrenatedSpheroid	H3
D36	CrenatedSpheroid	F2
D39	CrenatedSpheroid	B2
D18	CrenatedSpheroid	E1
D28	CrenatedSpheroid	F2
D42	CrenatedSpheroid	F2
D36	CrenatedSpheroid	CE49
D23	CrenatedSpheroid	B2
D42	CrenatedSpheroid	CE47
D5	CrenatedSpheroid	F2
D11	CrenatedSpheroid	B2
D49	CrenatedSpheroid	D3
D18	CrenatedSpheroid	E1
D26	CrenatedSpheroid	CE47
D14	CrenatedSpheroid	F2
D42	CrenatedSpheroid	CE50
D2	CrenatedSpheroid	CE49
D26	CrenatedSpheroid	CE49
D16	CrenatedSpheroid	CE47
D9	CrenatedSpheroid	CE47
D42	CrenatedSpheroid	H3
D26	CrenatedSpheroid	CE49
D29	CrenatedSpheroid	CE47
D14	CrenatedSpheroid	F2
D42	CrenatedSpheroid	CE50
D2	CrenatedSpheroid	CE52
D16	CrenatedSpheroid	CE49
D36	CrenatedSpheroid	CE47
D42	CrenatedSpheroid	CE49
D23	CrenatedSpheroid	B2
D16	CrenatedSpheroid	F2
D14	CrenatedSpheroid	CE49
D39	CrenatedSpheroid	CE50
D42	CrenatedSpheroid	CE49
D42	CrenatedSpheroid	H3
D21	CrenatedSpheroid	B2
D28	CrenatedSpheroid	CE49
D29	CrenatedSpheroid	CE47
D2	CrenatedSpheroid	A1
D2	CrenatedSpheroid	A1
D23	CrenatedSpheroid	CE49
D23	CrenatedSpheroid	CE49
D37	CrenatedSpheroid	CE50
D37	CrenatedSpheroid	E1
D11	CrenatedSpheroid	E1
D2	CrenatedSpheroid	A1
D2	CrenatedSpheroid	F2
D16	CrenatedSpheroid	CE47
D32	CrenatedSpheroid	CE50
D16	CrenatedSpheroid	E1
D14	CrenatedSpheroid	A1
D39	CrenatedSpheroid	E1
D5	CrenatedSpheroid	CE47
D11	CrenatedSpheroid	B2
D49	CrenatedSpheroid	D3
D11	CrenatedSpheroid	CE50
D23	CrenatedSpheroid	CE47
D18	CrenatedSpheroid	E1
D26	CrenatedSpheroid	F2
D14	CrenatedSpheroid	CE47
D30	CrenatedSpheroid	B2
D42	CrenatedSpheroid	CE52
D9	CrenatedSpheroid	F2
D11	CrenatedSpheroid	B2
D42	CrenatedSpheroid	CE49
D28	CrenatedSpheroid	E1
D5	CrenatedSpheroid	F2
D23	CrenatedSpheroid	F2
D14	CrenatedSpheroid	F2
D16	CrenatedSpheroid	B2
D14	CrenatedSpheroid	B2
D42	CrenatedSpheroid	CE47
D16	CrenatedSpheroid	CE49
D14	CrenatedSpheroid	B2
D42	CrenatedSpheroid	CE52
D21	CrenatedSpheroid	E1
D21	CrenatedSpheroid	CE50
D30	CrenatedSpheroid	E1
D37	CrenatedSpheroid	E1
D2	CrenatedSpheroid	CE47
D5	CrenatedSpheroid	CE49
D36	CrenatedSpheroid	CE47
D39	CrenatedSpheroid	B2
D37	CrenatedSpheroid	E1
D29	CrenatedSpheroid	CE47
D39	CrenatedSpheroid	E1
D9	CrenatedSpheroid	B2
D28	CrenatedSpheroid	F2
D26	CrenatedSpheroid	F2
D2	CrenatedSpheroid	CE52
D36	CrenatedSpheroid	F2
D49	CrenatedSpheroid	D3
D42	CrenatedSpheroid	E1
D26	CrenatedSpheroid	CE49
D16	CrenatedSpheroid	E1
D42	CrenatedSpheroid	CE47
D14	CrenatedSpheroid	CE49
D14	CrenatedSpheroid	CE49
D23	CrenatedSpheroid	CE49
D9	CrenatedSpheroid	B2
D11	CrenatedSpheroid	CE50
D2	CrenatedSpheroid	A1
D28	CrenatedSpheroid	CE47
D30	CrenatedSpheroid	B2
D28	CrenatedSpheroid	B2
D23	CrenatedSpheroid	CE49
D5	CrenatedSpheroid	F2
D42	CrenatedSpheroid	CE49
D23	CrenatedSpheroid	CE47
D49	CrenatedSpheroid	D3
D21	CrenatedSpheroid	B2
D23	CrenatedSpheroid	E1
D2	CrenatedSpheroid	CE52
D18	CrenatedSpheroid	E1
D23	CrenatedSpheroid	CE47
D42	CrenatedSpheroid	CE47
D9	CrenatedSpheroid	CE49
D23	CrenatedSpheroid	B2
D9	CrenatedSpheroid	F2
D14	CrenatedSpheroid	F2
D49	CrenatedSpheroid	D3
D42	CrenatedSpheroid	E1
D29	CrenatedSpheroid	CE49
D49	CrenatedSpheroid	D3
D11	CrenatedSpheroid	CE50
D14	CrenatedSpheroid	CE47
D28	CrenatedSpheroid	CE47
D16	CrenatedSpheroid	E1
D37	CrenatedSpheroid	B2
D29	CrenatedSpheroid	CE49
D42	CrenatedSpheroid	CE49
D29	CrenatedSpheroid	CE47
D16	CrenatedSpheroid	CE47
D14	CrenatedSpheroid	A1
D14	CrenatedSpheroid	F2
D14	CrenatedSpheroid	B2
D42	CrenatedSpheroid	CE50
D37	CrenatedSpheroid	E1
D23	CrenatedSpheroid	E1
D32	CrenatedSpheroid	E1
D14	CrenatedSpheroid	CE52
D36	CrenatedSpheroid	F2
D36	CrenatedSpheroid	CE47
D14	CrenatedSpheroid	CE50
D49	CrenatedSpheroid	D3
D16	CrenatedSpheroid	F2
D42	CrenatedSpheroid	A1
D32	CrenatedSpheroid	B2
D32	CrenatedSpheroid	E1
D5	CrenatedSpheroid	F2
D42	CrenatedSpheroid	H3
D9	CrenatedSpheroid	F2
D16	CrenatedSpheroid	F2
D2	CrenatedSpheroid	F2
D49	CrenatedSpheroid	D3
D49	CrenatedSpheroid	D3
D29	CrenatedSpheroid	CE49
D42	CrenatedSpheroid	CE52
D2	CrenatedSpheroid	CE49
D36	CrenatedSpheroid	CE49
D49	CrenatedSpheroid	D3
D5	CrenatedSpheroid	CE47
D21	CrenatedSpheroid	E1
D2	CrenatedSpheroid	CE47
D49	CrenatedSpheroid	D3
D14	CrenatedSpheroid	B2
D9	CrenatedSpheroid	CE49
D9	CrenatedSpheroid	F2
D5	CrenatedSpheroid	F2
D9	CrenatedSpheroid	CE47
D28	CrenatedSpheroid	B2
D28	CrenatedSpheroid	CE50
D16	CrenatedSpheroid	F2
D29	CrenatedSpheroid	CE47
D14	CrenatedSpheroid	E1
D5	CrenatedSpheroid	F2
D29	CrenatedSpheroid	CE47
D29	CrenatedSpheroid	F2
D29	CrenatedSpheroid	CE49
D16	CrenatedSpheroid	B2
D42	CrenatedSpheroid	CE52
D42	CrenatedSpheroid	H3
D42	CrenatedSpheroid	CE50
D2	CrenatedSpheroid	A1
D29	CrenatedSpheroid	CE47
D42	CrenatedSpheroid	H3
D23	CrenatedSpheroid	F2
D29	CrenatedSpheroid	CE49
D11	CrenatedSpheroid	CE50
D39	CrenatedSpheroid	B2
D5	CrenatedSpheroid	CE49
D30	CrenatedSpheroid	E1
D39	CrenatedSpheroid	CE50
D42	CrenatedSpheroid	CE52
D14	CrenatedSpheroid	CE50
D14	CrenatedSpheroid	E1
D23	CrenatedSpheroid	CE49
D14	CrenatedSpheroid	A1
D29	CrenatedSpheroid	F2
D42	CrenatedSpheroid	CE47
D23	CrenatedSpheroid	CE47
D23	CrenatedSpheroid	CE47
D42	CrenatedSpheroid	CE49
D9	CrenatedSpheroid	E1
D9	CrenatedSpheroid	E1
D23	CrenatedSpheroid	E1
D9	CrenatedSpheroid	CE49
D32	CrenatedSpheroid	CE50
D32	CrenatedSpheroid	B2
D9	CrenatedSpheroid	B2
D14	CrenatedSpheroid	F2
D18	CrenatedSpheroid	E1
