Day	Label	Bag
D14	CrenatedSphere	CE49
D42	CrenatedSphere	B2
D29	CrenatedSphere	CE49
D37	CrenatedSphere	A1
D18	CrenatedSphere	B2
D42	CrenatedSphere	D3
D21	CrenatedSphere	A1
D2	CrenatedSphere	F2
D28	CrenatedSphere	CE49
D23	CrenatedSphere	CE50
D28	CrenatedSphere	CE48
D42	CrenatedSphere	CE48
D32	CrenatedSphere	A1
D28	CrenatedSphere	CE49
D39	CrenatedSphere	A1
D42	CrenatedSphere	CE52
D32	CrenatedSphere	CE50
D5	CrenatedSphere	CE49
D42	CrenatedSphere	D3
D36	CrenatedSphere	CE48
D18	CrenatedSphere	B2
D14	CrenatedSphere	CE48
D49	CrenatedSphere	H3
D9	CrenatedSphere	CE50
D42	CrenatedSphere	B2
D36	CrenatedSphere	CE49
D42	CrenatedSphere	CE48
D36	CrenatedSphere	CE49
D39	CrenatedSphere	B2
D42	CrenatedSphere	F2
D32	CrenatedSphere	A1
D14	CrenatedSphere	CE50
D14	CrenatedSphere	CE50
D42	CrenatedSphere	D3
D28	CrenatedSphere	CE48
D28	CrenatedSphere	B2
D9	CrenatedSphere	A1
D28	CrenatedSphere	CE49
D28	CrenatedSphere	CE49
D29	CrenatedSphere	CE49
D49	CrenatedSphere	H3
D9	CrenatedSphere	CE48
D32	CrenatedSphere	CE50
D49	CrenatedSphere	H3
D42	CrenatedSphere	D3
D30	CrenatedSphere	CE50
D23	CrenatedSphere	CE48
D16	CrenatedSphere	F2
D23	CrenatedSphere	CE48
D39	CrenatedSphere	CE50
D42	CrenatedSphere	B2
D49	CrenatedSphere	H3
D42	CrenatedSphere	CE49
D49	CrenatedSphere	H3
D42	CrenatedSphere	A1
D37	CrenatedSphere	A1
D42	CrenatedSphere	CE50
D14	CrenatedSphere	F2
D42	CrenatedSphere	D3
D21	CrenatedSphere	B2
D39	CrenatedSphere	CE50
D37	CrenatedSphere	CE50
D30	CrenatedSphere	A1
D28	CrenatedSphere	A1
D14	CrenatedSphere	CE48
D49	CrenatedSphere	H3
D37	CrenatedSphere	A1
D28	CrenatedSphere	CE49
D28	CrenatedSphere	F2
D5	CrenatedSphere	CE49
D26	CrenatedSphere	CE49
D37	CrenatedSphere	A1
D49	CrenatedSphere	H3
D36	CrenatedSphere	CE49
D21	CrenatedSphere	CE50
D23	CrenatedSphere	B2
D18	CrenatedSphere	CE50
D26	CrenatedSphere	F2
D28	CrenatedSphere	F2
D36	CrenatedSphere	CE49
D39	CrenatedSphere	A1
D30	CrenatedSphere	CE50
D42	CrenatedSphere	D3
D23	CrenatedSphere	CE49
D29	CrenatedSphere	F2
D36	CrenatedSphere	F2
D11	CrenatedSphere	CE50
D42	CrenatedSphere	CE49
D26	CrenatedSphere	CE49
D29	CrenatedSphere	CE48
D39	CrenatedSphere	B2
D16	CrenatedSphere	CE48
D28	CrenatedSphere	B2
D39	CrenatedSphere	CE50
D49	CrenatedSphere	H3
D5	CrenatedSphere	F2
D9	CrenatedSphere	A1
D39	CrenatedSphere	A1
D37	CrenatedSphere	CE50
D21	CrenatedSphere	CE50
D23	CrenatedSphere	F2
D39	CrenatedSphere	CE50
D11	CrenatedSphere	CE50
D26	CrenatedSphere	CE48
D23	CrenatedSphere	A1
D42	CrenatedSphere	CE50
D30	CrenatedSphere	B2
D36	CrenatedSphere	F2
D39	CrenatedSphere	CE50
D9	CrenatedSphere	CE48
D37	CrenatedSphere	A1
D11	CrenatedSphere	CE50
D42	CrenatedSphere	CE49
D42	CrenatedSphere	CE48
D16	CrenatedSphere	CE48
D36	CrenatedSphere	CE49
D36	CrenatedSphere	CE49
D36	CrenatedSphere	F2
D28	CrenatedSphere	B2
D30	CrenatedSphere	A1
D28	CrenatedSphere	CE49
D42	CrenatedSphere	D3
D30	CrenatedSphere	A1
D28	CrenatedSphere	CE49
D26	CrenatedSphere	CE48
D2	CrenatedSphere	CE48
D42	CrenatedSphere	A1
D14	CrenatedSphere	B2
D21	CrenatedSphere	A1
D49	CrenatedSphere	H3
D14	CrenatedSphere	A1
D9	CrenatedSphere	F2
D39	CrenatedSphere	CE50
D49	CrenatedSphere	H3
D37	CrenatedSphere	CE50
D42	CrenatedSphere	CE49
D5	CrenatedSphere	F2
D14	CrenatedSphere	CE50
D18	CrenatedSphere	CE50
D37	CrenatedSphere	CE50
D29	CrenatedSphere	F2
D11	CrenatedSphere	A1
D21	CrenatedSphere	CE50
D36	CrenatedSphere	CE48
D37	CrenatedSphere	A1
D49	CrenatedSphere	H3
D42	CrenatedSphere	CE48
D42	CrenatedSphere	CE49
D49	CrenatedSphere	H3
D42	CrenatedSphere	CE48
D32	CrenatedSphere	A1
D42	CrenatedSphere	D3
D42	CrenatedSphere	CE49
D21	CrenatedSphere	CE50
D37	CrenatedSphere	CE50
D2	CrenatedSphere	CE49
D42	CrenatedSphere	A1
D42	CrenatedSphere	D3
D28	CrenatedSphere	F2
D28	CrenatedSphere	CE49
D49	CrenatedSphere	H3
D23	CrenatedSphere	CE49
D23	CrenatedSphere	CE49
D23	CrenatedSphere	CE49
D29	CrenatedSphere	CE48
D28	CrenatedSphere	A1
D32	CrenatedSphere	A1
D14	CrenatedSphere	CE48
D28	CrenatedSphere	B2
D42	CrenatedSphere	A1
D42	CrenatedSphere	F2
D36	CrenatedSphere	CE48
D11	CrenatedSphere	A1
D14	CrenatedSphere	CE48
D42	CrenatedSphere	CE49
D29	CrenatedSphere	F2
D14	CrenatedSphere	A1
D23	CrenatedSphere	CE48
D29	CrenatedSphere	F2
D16	CrenatedSphere	B2
D42	CrenatedSphere	D3
D42	CrenatedSphere	D3
D18	CrenatedSphere	CE50
D36	CrenatedSphere	F2
D26	CrenatedSphere	CE48
D37	CrenatedSphere	A1
D29	CrenatedSphere	CE48
D21	CrenatedSphere	CE50
D26	CrenatedSphere	CE49
D42	CrenatedSphere	A1
D42	CrenatedSphere	CE49
D16	CrenatedSphere	CE50
D42	CrenatedSphere	CE50
D9	CrenatedSphere	CE48
D28	CrenatedSphere	CE50
D23	CrenatedSphere	CE50
D49	CrenatedSphere	H3
D49	CrenatedSphere	H3
D42	CrenatedSphere	CE49
D30	CrenatedSphere	CE50
D28	CrenatedSphere	CE49
D32	CrenatedSphere	A1
D23	CrenatedSphere	B2
D5	CrenatedSphere	CE49
D21	CrenatedSphere	CE50
D11	CrenatedSphere	CE50
D32	CrenatedSphere	A1
D18	CrenatedSphere	B2
D14	CrenatedSphere	CE52
D30	CrenatedSphere	A1
D14	CrenatedSphere	CE50
D39	CrenatedSphere	CE50
D28	CrenatedSphere	F2
D42	CrenatedSphere	F2
D39	CrenatedSphere	CE50
D37	CrenatedSphere	B2
D37	CrenatedSphere	B2
D42	CrenatedSphere	CE49
D37	CrenatedSphere	B2
D36	CrenatedSphere	CE48
D28	CrenatedSphere	F2
D18	CrenatedSphere	CE50
D42	CrenatedSphere	B2
D39	CrenatedSphere	A1
D42	CrenatedSphere	B2
D39	CrenatedSphere	B2
D42	CrenatedSphere	CE52
D37	CrenatedSphere	CE50
D28	CrenatedSphere	F2
D32	CrenatedSphere	CE50
D42	CrenatedSphere	CE49
D29	CrenatedSphere	CE48
D28	CrenatedSphere	CE50
D49	CrenatedSphere	H3
D29	CrenatedSphere	CE48
D42	CrenatedSphere	CE50
D37	CrenatedSphere	B2
D42	CrenatedSphere	A1
D23	CrenatedSphere	CE49
D28	CrenatedSphere	CE48
D36	CrenatedSphere	CE49
D29	CrenatedSphere	F2
D28	CrenatedSphere	A1
D42	CrenatedSphere	D3
D26	CrenatedSphere	CE48
D16	CrenatedSphere	CE49
D14	CrenatedSphere	CE48
D26	CrenatedSphere	F2
D42	CrenatedSphere	CE49
D9	CrenatedSphere	B2
D32	CrenatedSphere	A1
D26	CrenatedSphere	F2
D18	CrenatedSphere	B2
D14	CrenatedSphere	CE52
D28	CrenatedSphere	F2
D16	CrenatedSphere	CE49
D23	CrenatedSphere	B2
D16	CrenatedSphere	F2
D42	CrenatedSphere	D3
D23	CrenatedSphere	CE48
D9	CrenatedSphere	CE50
D42	CrenatedSphere	D3
D37	CrenatedSphere	CE50
D42	CrenatedSphere	CE52
D42	CrenatedSphere	D3
D23	CrenatedSphere	CE49
D23	CrenatedSphere	CE48
D36	CrenatedSphere	CE49
D36	CrenatedSphere	CE48
D16	CrenatedSphere	B2
D36	CrenatedSphere	F2
D11	CrenatedSphere	CE50
D42	CrenatedSphere	D3
D42	CrenatedSphere	B2
D49	CrenatedSphere	H3
D32	CrenatedSphere	B2
D37	CrenatedSphere	CE50
D36	CrenatedSphere	F2
D28	CrenatedSphere	CE50
D42	CrenatedSphere	CE52
D32	CrenatedSphere	A1
D36	CrenatedSphere	CE48
D42	CrenatedSphere	D3
D42	CrenatedSphere	F2
D2	CrenatedSphere	CE52
D32	CrenatedSphere	CE50
D32	CrenatedSphere	A1
D30	CrenatedSphere	B2
D26	CrenatedSphere	CE49
D42	CrenatedSphere	B2
D36	CrenatedSphere	CE49
D30	CrenatedSphere	CE50
D9	CrenatedSphere	A1
D42	CrenatedSphere	D3
D14	CrenatedSphere	CE52
D42	CrenatedSphere	CE49
D11	CrenatedSphere	B2
D28	CrenatedSphere	A1
D16	CrenatedSphere	B2
D36	CrenatedSphere	CE48
D29	CrenatedSphere	F2
D42	CrenatedSphere	F2
D26	CrenatedSphere	CE49
D42	CrenatedSphere	CE50
D42	CrenatedSphere	CE50
D36	CrenatedSphere	CE48
D39	CrenatedSphere	A1
D26	CrenatedSphere	CE48
D39	CrenatedSphere	CE50
D49	CrenatedSphere	H3
D42	CrenatedSphere	D3
D28	CrenatedSphere	B2
D14	CrenatedSphere	A1
D14	CrenatedSphere	CE50
D36	CrenatedSphere	F2
D14	CrenatedSphere	F2
D30	CrenatedSphere	B2
D9	CrenatedSphere	CE48
D11	CrenatedSphere	A1
D39	CrenatedSphere	A1
D29	CrenatedSphere	F2
D30	CrenatedSphere	B2
D42	CrenatedSphere	D3
D11	CrenatedSphere	A1
D32	CrenatedSphere	A1
D37	CrenatedSphere	CE50
D39	CrenatedSphere	A1
D42	CrenatedSphere	D3
D39	CrenatedSphere	CE50
D36	CrenatedSphere	CE48
D37	CrenatedSphere	CE50
D39	CrenatedSphere	CE50
D42	CrenatedSphere	B2
D16	CrenatedSphere	A1
D29	CrenatedSphere	CE49
D42	CrenatedSphere	B2
D29	CrenatedSphere	CE49
D36	CrenatedSphere	F2
D18	CrenatedSphere	A1
D28	CrenatedSphere	CE48
D42	CrenatedSphere	CE48
D39	CrenatedSphere	CE50
D39	CrenatedSphere	A1
D30	CrenatedSphere	CE50
D23	CrenatedSphere	B2
D16	CrenatedSphere	CE49
D42	CrenatedSphere	F2
D37	CrenatedSphere	B2
D37	CrenatedSphere	B2
D14	CrenatedSphere	CE49
D18	CrenatedSphere	A1
D42	CrenatedSphere	D3
D42	CrenatedSphere	D3
D29	CrenatedSphere	F2
D42	CrenatedSphere	F2
D29	CrenatedSphere	CE49
D36	CrenatedSphere	CE49
D39	CrenatedSphere	A1
D2	CrenatedSphere	CE49
D37	CrenatedSphere	CE50
D23	CrenatedSphere	CE49
D28	CrenatedSphere	CE49
D42	CrenatedSphere	D3
D36	CrenatedSphere	CE49
D28	CrenatedSphere	F2
D9	CrenatedSphere	CE50
D42	CrenatedSphere	A1
D37	CrenatedSphere	CE50
D37	CrenatedSphere	B2
D42	CrenatedSphere	CE52
D29	CrenatedSphere	CE49
D9	CrenatedSphere	CE48
D42	CrenatedSphere	F2
D16	CrenatedSphere	CE49
D42	CrenatedSphere	CE49
D14	CrenatedSphere	CE50
D37	CrenatedSphere	CE50
D42	CrenatedSphere	D3
D16	CrenatedSphere	A1
D42	CrenatedSphere	D3
D36	CrenatedSphere	CE48
D23	CrenatedSphere	B2
D30	CrenatedSphere	A1
D39	CrenatedSphere	B2
D28	CrenatedSphere	B2
D30	CrenatedSphere	A1
D36	CrenatedSphere	F2
D42	CrenatedSphere	CE50
D42	CrenatedSphere	A1
D42	CrenatedSphere	B2
D42	CrenatedSphere	CE52
D49	CrenatedSphere	H3
D16	CrenatedSphere	CE50
D14	CrenatedSphere	CE50
D30	CrenatedSphere	CE50
D42	CrenatedSphere	CE50
D36	CrenatedSphere	F2
D39	CrenatedSphere	CE50
D28	CrenatedSphere	CE48
D14	CrenatedSphere	CE50
D2	CrenatedSphere	F2
D21	CrenatedSphere	CE50
D21	CrenatedSphere	CE50
D28	CrenatedSphere	A1
D37	CrenatedSphere	CE50
D39	CrenatedSphere	CE50
D28	CrenatedSphere	F2
D23	CrenatedSphere	F2
D42	CrenatedSphere	CE52
D37	CrenatedSphere	B2
D36	CrenatedSphere	CE49
D36	CrenatedSphere	F2
D30	CrenatedSphere	A1
D42	CrenatedSphere	D3
D42	CrenatedSphere	CE52
D5	CrenatedSphere	CE49
D26	CrenatedSphere	CE48
D42	CrenatedSphere	CE50
D36	CrenatedSphere	F2
D14	CrenatedSphere	CE52
D30	CrenatedSphere	B2
D29	CrenatedSphere	CE49
D49	CrenatedSphere	H3
D28	CrenatedSphere	F2
D42	CrenatedSphere	CE50
D14	CrenatedSphere	B2
D49	CrenatedSphere	H3
D37	CrenatedSphere	B2
D28	CrenatedSphere	CE50
D16	CrenatedSphere	F2
D39	CrenatedSphere	CE50
D28	CrenatedSphere	B2
D42	CrenatedSphere	D3
D36	CrenatedSphere	CE48
D42	CrenatedSphere	B2
D49	CrenatedSphere	H3
D18	CrenatedSphere	B2
D32	CrenatedSphere	A1
D42	CrenatedSphere	CE49
D32	CrenatedSphere	CE50
D28	CrenatedSphere	CE49
D39	CrenatedSphere	A1
D42	CrenatedSphere	CE48
D28	CrenatedSphere	CE50
D21	CrenatedSphere	B2
D26	CrenatedSphere	CE48
D37	CrenatedSphere	B2
D42	CrenatedSphere	B2
D26	CrenatedSphere	F2
D28	CrenatedSphere	B2
D36	CrenatedSphere	CE48
D26	CrenatedSphere	F2
D9	CrenatedSphere	F2
D49	CrenatedSphere	H3
D42	CrenatedSphere	B2
D23	CrenatedSphere	CE49
D39	CrenatedSphere	CE50
D26	CrenatedSphere	CE48
D42	CrenatedSphere	A1
D21	CrenatedSphere	A1
D16	CrenatedSphere	CE50
D9	CrenatedSphere	CE48
D42	CrenatedSphere	D3
D21	CrenatedSphere	A1
D23	CrenatedSphere	B2
D14	CrenatedSphere	CE52
D42	CrenatedSphere	D3
D14	CrenatedSphere	B2
D42	CrenatedSphere	D3
D32	CrenatedSphere	CE50
D23	CrenatedSphere	CE48
D36	CrenatedSphere	F2
D42	CrenatedSphere	A1
D14	CrenatedSphere	CE50
D32	CrenatedSphere	CE50
D28	CrenatedSphere	F2
D49	CrenatedSphere	H3
D21	CrenatedSphere	B2
D30	CrenatedSphere	B2
D49	CrenatedSphere	H3
D36	CrenatedSphere	F2
D9	CrenatedSphere	F2
D2	CrenatedSphere	CE52
D49	CrenatedSphere	H3
D26	CrenatedSphere	CE49
D36	CrenatedSphere	CE48
D42	CrenatedSphere	CE50
D42	CrenatedSphere	A1
D42	CrenatedSpheroid	CE52
D18	CrenatedSpheroid	B2
D16	CrenatedSpheroid	CE50
D5	CrenatedSpheroid	F2
D37	CrenatedSpheroid	B2
D14	CrenatedSpheroid	CE52
D23	CrenatedSpheroid	A1
D42	CrenatedSpheroid	CE52
D26	CrenatedSpheroid	CE48
D14	CrenatedSpheroid	A1
D16	CrenatedSpheroid	F2
D2	CrenatedSpheroid	CE52
D23	CrenatedSpheroid	B2
D42	CrenatedSpheroid	CE49
D21	CrenatedSpheroid	CE50
D9	CrenatedSpheroid	F2
D14	CrenatedSpheroid	A1
D39	CrenatedSpheroid	A1
D21	CrenatedSpheroid	CE50
D42	CrenatedSpheroid	CE49
D2	CrenatedSpheroid	CE49
D32	CrenatedSpheroid	A1
D42	CrenatedSpheroid	B2
D2	CrenatedSpheroid	CE48
D14	CrenatedSpheroid	CE50
D9	CrenatedSpheroid	CE49
D2	CrenatedSpheroid	CE52
D42	CrenatedSpheroid	CE49
D42	CrenatedSpheroid	D3
D14	CrenatedSpheroid	CE49
D36	CrenatedSpheroid	CE48
D23	CrenatedSpheroid	CE49
D36	CrenatedSpheroid	F2
D42	CrenatedSpheroid	D3
D9	CrenatedSpheroid	B2
D36	CrenatedSpheroid	F2
D29	CrenatedSpheroid	CE49
D9	CrenatedSpheroid	CE50
D28	CrenatedSpheroid	A1
D2	CrenatedSpheroid	CE48
D42	CrenatedSpheroid	F2
D26	CrenatedSpheroid	CE49
D9	CrenatedSpheroid	CE49
D21	CrenatedSpheroid	A1
D21	CrenatedSpheroid	CE50
D26	CrenatedSpheroid	CE48
D23	CrenatedSpheroid	A1
D14	CrenatedSpheroid	CE49
D36	CrenatedSpheroid	CE48
D9	CrenatedSpheroid	CE48
D5	CrenatedSpheroid	F2
D49	CrenatedSpheroid	H3
D23	CrenatedSpheroid	CE48
D9	CrenatedSpheroid	CE49
D16	CrenatedSpheroid	F2
D21	CrenatedSpheroid	A1
D32	CrenatedSpheroid	CE50
D29	CrenatedSpheroid	F2
D29	CrenatedSpheroid	CE49
D14	CrenatedSpheroid	CE49
D14	CrenatedSpheroid	CE48
D9	CrenatedSpheroid	F2
D2	CrenatedSpheroid	CE52
D28	CrenatedSpheroid	CE50
D39	CrenatedSpheroid	A1
D14	CrenatedSpheroid	F2
D23	CrenatedSpheroid	CE49
D2	CrenatedSpheroid	CE52
D36	CrenatedSpheroid	F2
D42	CrenatedSpheroid	CE52
D36	CrenatedSpheroid	CE48
D23	CrenatedSpheroid	B2
D14	CrenatedSpheroid	B2
D36	CrenatedSpheroid	F2
D28	CrenatedSpheroid	A1
D16	CrenatedSpheroid	F2
D42	CrenatedSpheroid	D3
D29	CrenatedSpheroid	CE48
D26	CrenatedSpheroid	F2
D9	CrenatedSpheroid	F2
D28	CrenatedSpheroid	B2
D9	CrenatedSpheroid	B2
D16	CrenatedSpheroid	A1
D28	CrenatedSpheroid	F2
D42	CrenatedSpheroid	F2
D28	CrenatedSpheroid	A1
D14	CrenatedSpheroid	CE52
D16	CrenatedSpheroid	B2
D2	CrenatedSpheroid	CE48
D21	CrenatedSpheroid	CE50
D28	CrenatedSpheroid	F2
D42	CrenatedSpheroid	CE49
D18	CrenatedSpheroid	CE50
D29	CrenatedSpheroid	CE49
D23	CrenatedSpheroid	CE49
D9	CrenatedSpheroid	CE49
D28	CrenatedSpheroid	CE49
D5	CrenatedSpheroid	CE48
D30	CrenatedSpheroid	CE50
D5	CrenatedSpheroid	CE49
D49	CrenatedSpheroid	H3
D14	CrenatedSpheroid	CE50
D30	CrenatedSpheroid	CE50
D49	CrenatedSpheroid	H3
D16	CrenatedSpheroid	F2
D14	CrenatedSpheroid	F2
D21	CrenatedSpheroid	B2
D37	CrenatedSpheroid	B2
D42	CrenatedSpheroid	CE49
D14	CrenatedSpheroid	CE48
D30	CrenatedSpheroid	CE50
D9	CrenatedSpheroid	F2
D29	CrenatedSpheroid	F2
D23	CrenatedSpheroid	F2
D23	CrenatedSpheroid	CE49
D14	CrenatedSpheroid	B2
D30	CrenatedSpheroid	CE50
D36	CrenatedSpheroid	CE49
D28	CrenatedSpheroid	B2
D5	CrenatedSpheroid	F2
D36	CrenatedSpheroid	CE48
D32	CrenatedSpheroid	A1
D2	CrenatedSpheroid	F2
D16	CrenatedSpheroid	B2
D26	CrenatedSpheroid	F2
D37	CrenatedSpheroid	A1
D29	CrenatedSpheroid	CE49
D16	CrenatedSpheroid	CE50
D2	CrenatedSpheroid	CE49
D9	CrenatedSpheroid	F2
D14	CrenatedSpheroid	F2
D42	CrenatedSpheroid	F2
D16	CrenatedSpheroid	B2
D42	CrenatedSpheroid	D3
D28	CrenatedSpheroid	CE49
D11	CrenatedSpheroid	CE50
D42	CrenatedSpheroid	D3
D18	CrenatedSpheroid	A1
D14	CrenatedSpheroid	A1
D42	CrenatedSpheroid	B2
D16	CrenatedSpheroid	F2
D14	CrenatedSpheroid	B2
D18	CrenatedSpheroid	A1
D32	CrenatedSpheroid	CE50
D9	CrenatedSpheroid	A1
D42	CrenatedSpheroid	CE52
D21	CrenatedSpheroid	CE50
D23	CrenatedSpheroid	F2
D36	CrenatedSpheroid	CE48
D21	CrenatedSpheroid	CE50
D14	CrenatedSpheroid	CE49
D23	CrenatedSpheroid	A1
D18	CrenatedSpheroid	CE50
D21	CrenatedSpheroid	B2
D5	CrenatedSpheroid	CE49
D2	CrenatedSpheroid	CE49
D21	CrenatedSpheroid	B2
D42	CrenatedSpheroid	CE49
D26	CrenatedSpheroid	F2
D49	CrenatedSpheroid	H3
D49	CrenatedSpheroid	H3
D2	CrenatedSpheroid	CE49
D9	CrenatedSpheroid	CE49
D42	CrenatedSpheroid	CE49
D37	CrenatedSpheroid	CE50
D23	CrenatedSpheroid	CE49
D9	CrenatedSpheroid	CE49
D11	CrenatedSpheroid	A1
D29	CrenatedSpheroid	F2
D23	CrenatedSpheroid	F2
D28	CrenatedSpheroid	F2
D26	CrenatedSpheroid	CE48
D9	CrenatedSpheroid	CE50
D29	CrenatedSpheroid	CE49
D2	CrenatedSpheroid	CE52
D42	CrenatedSpheroid	CE52
D23	CrenatedSpheroid	A1
D5	CrenatedSpheroid	CE48
D42	CrenatedSpheroid	CE48
D28	CrenatedSpheroid	B2
D28	CrenatedSpheroid	B2
D9	CrenatedSpheroid	CE49
D21	CrenatedSpheroid	B2
D23	CrenatedSpheroid	CE49
D23	CrenatedSpheroid	CE48
D9	CrenatedSpheroid	CE49
D23	CrenatedSpheroid	CE48
D11	CrenatedSpheroid	B2
D9	CrenatedSpheroid	CE48
D16	CrenatedSpheroid	CE48
D11	CrenatedSpheroid	B2
D23	CrenatedSpheroid	B2
D5	CrenatedSpheroid	CE48
D14	CrenatedSpheroid	A1
D9	CrenatedSpheroid	A1
D30	CrenatedSpheroid	B2
D5	CrenatedSpheroid	CE49
D9	CrenatedSpheroid	CE50
D42	CrenatedSpheroid	D3
D23	CrenatedSpheroid	CE49
D2	CrenatedSpheroid	CE49
D5	CrenatedSpheroid	F2
D28	CrenatedSpheroid	CE48
D16	CrenatedSpheroid	CE50
D9	CrenatedSpheroid	CE50
D42	CrenatedSpheroid	B2
D16	CrenatedSpheroid	CE49
D28	CrenatedSpheroid	CE48
D29	CrenatedSpheroid	CE49
D14	CrenatedSpheroid	B2
D9	CrenatedSpheroid	B2
D23	CrenatedSpheroid	CE48
D36	CrenatedSpheroid	CE48
D21	CrenatedSpheroid	CE50
D42	CrenatedSpheroid	CE48
D11	CrenatedSpheroid	A1
D37	CrenatedSpheroid	B2
D16	CrenatedSpheroid	CE48
D42	CrenatedSpheroid	D3
D2	CrenatedSpheroid	CE52
D23	CrenatedSpheroid	CE49
D29	CrenatedSpheroid	F2
D42	CrenatedSpheroid	F2
D29	CrenatedSpheroid	CE48
D16	CrenatedSpheroid	F2
D9	CrenatedSpheroid	B2
D23	CrenatedSpheroid	A1
D42	CrenatedSpheroid	D3
D16	CrenatedSpheroid	CE48
D9	CrenatedSpheroid	CE49
D29	CrenatedSpheroid	F2
D14	CrenatedSpheroid	CE48
D18	CrenatedSpheroid	A1
D9	CrenatedSpheroid	F2
D16	CrenatedSpheroid	A1
D30	CrenatedSpheroid	A1
D16	CrenatedSpheroid	B2
D14	CrenatedSpheroid	F2
D9	CrenatedSpheroid	B2
D36	CrenatedSpheroid	F2
D49	CrenatedSpheroid	H3
D14	CrenatedSpheroid	CE48
D39	CrenatedSpheroid	A1
D39	CrenatedSpheroid	CE50
D14	CrenatedSpheroid	A1
D28	CrenatedSpheroid	B2
D23	CrenatedSpheroid	F2
D28	CrenatedSpheroid	A1
D9	CrenatedSpheroid	CE48
D14	CrenatedSpheroid	A1
D32	CrenatedSpheroid	B2
D37	CrenatedSpheroid	B2
D42	CrenatedSpheroid	B2
D28	CrenatedSpheroid	A1
D28	CrenatedSpheroid	F2
D21	CrenatedSpheroid	A1
D42	CrenatedSpheroid	CE48
D18	CrenatedSpheroid	A1
D9	CrenatedSpheroid	F2
D32	CrenatedSpheroid	B2
D23	CrenatedSpheroid	F2
D23	CrenatedSpheroid	F2
D28	CrenatedSpheroid	CE48
D9	CrenatedSpheroid	CE50
D42	CrenatedSpheroid	CE49
D5	CrenatedSpheroid	F2
D9	CrenatedSpheroid	B2
D39	CrenatedSpheroid	A1
D49	CrenatedSpheroid	H3
D37	CrenatedSpheroid	A1
D49	CrenatedSpheroid	H3
D42	CrenatedSpheroid	CE52
D32	CrenatedSpheroid	CE50
D42	CrenatedSpheroid	D3
D9	CrenatedSpheroid	CE50
D26	CrenatedSpheroid	CE48
D11	CrenatedSpheroid	A1
D42	CrenatedSpheroid	CE52
D11	CrenatedSpheroid	B2
D36	CrenatedSpheroid	CE48
D26	CrenatedSpheroid	CE48
D2	CrenatedSpheroid	CE52
D42	CrenatedSpheroid	F2
D29	CrenatedSpheroid	CE49
D16	CrenatedSpheroid	CE50
D42	CrenatedSpheroid	CE50
D23	CrenatedSpheroid	A1
D49	CrenatedSpheroid	H3
D42	CrenatedSpheroid	D3
D42	CrenatedSpheroid	F2
D11	CrenatedSpheroid	B2
D42	CrenatedSpheroid	B2
D9	CrenatedSpheroid	F2
D2	CrenatedSpheroid	CE52
D28	CrenatedSpheroid	F2
D14	CrenatedSpheroid	F2
D5	CrenatedSpheroid	F2
D5	CrenatedSpheroid	CE49
D14	CrenatedSpheroid	F2
D37	CrenatedSpheroid	A1
D29	CrenatedSpheroid	CE49
D5	CrenatedSpheroid	CE49
D42	CrenatedSpheroid	D3
D42	CrenatedSpheroid	CE49
D23	CrenatedSpheroid	CE48
D30	CrenatedSpheroid	A1
D16	CrenatedSpheroid	CE50
D9	CrenatedSpheroid	CE48
D14	CrenatedSpheroid	B2
D30	CrenatedSpheroid	B2
D30	CrenatedSpheroid	B2
D5	CrenatedSpheroid	CE49
D21	CrenatedSpheroid	CE50
D42	CrenatedSpheroid	D3
D42	CrenatedSpheroid	CE52
D29	CrenatedSpheroid	CE48
D42	CrenatedSpheroid	CE50
D37	CrenatedSpheroid	CE50
D2	CrenatedSpheroid	F2
D39	CrenatedSpheroid	B2
D11	CrenatedSpheroid	CE50
D36	CrenatedSpheroid	F2
D28	CrenatedSpheroid	CE48
D42	CrenatedSpheroid	D3
D2	CrenatedSpheroid	CE49
D42	CrenatedSpheroid	CE49
D23	CrenatedSpheroid	CE49
D11	CrenatedSpheroid	B2
D2	CrenatedSpheroid	CE52
D16	CrenatedSpheroid	A1
D42	CrenatedSpheroid	F2
D42	CrenatedSpheroid	CE48
D36	CrenatedSpheroid	CE49
D42	CrenatedSpheroid	B2
D5	CrenatedSpheroid	CE48
D42	CrenatedSpheroid	D3
D2	CrenatedSpheroid	CE48
D49	CrenatedSpheroid	H3
D28	CrenatedSpheroid	CE50
D11	CrenatedSpheroid	CE50
D42	CrenatedSpheroid	A1
D32	CrenatedSpheroid	CE50
D11	CrenatedSpheroid	B2
D39	CrenatedSpheroid	CE50
D39	CrenatedSpheroid	A1
D49	CrenatedSpheroid	H3
D23	CrenatedSpheroid	F2
D30	CrenatedSpheroid	B2
D29	CrenatedSpheroid	CE49
D26	CrenatedSpheroid	F2
D36	CrenatedSpheroid	CE49
D5	CrenatedSpheroid	F2
D30	CrenatedSpheroid	B2
D36	CrenatedSpheroid	CE48
D21	CrenatedSpheroid	CE50
D14	CrenatedSpheroid	CE49
D23	CrenatedSpheroid	F2
D42	CrenatedSpheroid	F2
D14	CrenatedSpheroid	F2
D26	CrenatedSpheroid	CE48
D14	CrenatedSpheroid	CE52
D9	CrenatedSpheroid	CE50
D42	CrenatedSpheroid	CE50
D2	CrenatedSpheroid	F2
D42	CrenatedSpheroid	CE52
D39	CrenatedSpheroid	CE50
D28	CrenatedSpheroid	CE48
